Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


PPFAS Mutual Fund
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.4498;;;07-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.6941;;;08-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.8902;;;09-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1002.3453;;;12-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;13-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0922;;;14-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.2467;;;15-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.4205;;;16-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.7303;;;18-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;19-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.1697;;;20-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.3220;;;21-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.4816;;;22-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.6161;;;23-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.9014;;;25-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;26-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.1246;;;27-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.2955;;;28-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.4370;;;29-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.5752;;;30-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1002.0025;;;02-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;03-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.1607;;;04-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.3297;;;05-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.4873;;;06-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.7648;;;08-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;09-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.1405;;;10-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.2944;;;11-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.4459;;;12-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.5608;;;13-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.8594;;;15-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;16-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.1405;;;17-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.2846;;;18-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.4295;;;19-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.5252;;;20-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.8089;;;22-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;23-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.1360;;;24-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.2595;;;25-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.4227;;;26-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.5974;;;27-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.8808;;;29-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;30-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;01-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;02-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;03-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;04-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;05-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;07-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;08-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;09-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;10-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;11-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;12-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;14-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;15-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;16-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;17-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;18-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;19-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;21-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;22-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;23-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;24-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;25-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;26-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;28-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;29-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;30-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;31-Jul-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;01-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;02-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;04-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;05-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;06-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2000;;;07-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;08-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;09-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;12-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;13-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;14-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;15-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;16-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;18-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;19-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;20-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;21-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;22-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;23-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;25-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;26-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;27-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;28-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;29-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;30-Aug-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;02-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;03-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;04-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;05-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;06-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;08-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;09-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;10-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;11-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;12-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;13-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;15-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;16-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;17-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;18-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;19-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;20-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;22-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;23-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;24-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;25-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;26-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;27-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;29-Sep-2019
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment;;;1000.2078;;;30-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1072.4578;;;01-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1072.6468;;;02-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1072.8446;;;03-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1073.0157;;;04-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1073.2215;;;05-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1073.5447;;;07-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1073.7051;;;08-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1073.8607;;;09-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1074.0402;;;10-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1074.2064;;;11-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1074.3761;;;12-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1074.6951;;;14-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1074.8657;;;15-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1075.0698;;;16-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1075.2691;;;17-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1075.4137;;;18-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1075.5797;;;19-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1075.8956;;;21-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1076.0534;;;22-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1076.2093;;;23-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1076.3788;;;24-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1076.5301;;;25-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1076.6998;;;26-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1077.0222;;;28-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1077.2158;;;29-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1077.8504;;;30-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1078.0387;;;31-Jul-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1078.2416;;;01-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1078.4165;;;02-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1078.7321;;;04-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1078.8792;;;05-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1079.0449;;;06-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1079.3580;;;07-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1079.6184;;;08-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1079.8269;;;09-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1080.3085;;;12-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1080.5382;;;13-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1080.6343;;;14-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1080.7982;;;15-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1080.9828;;;16-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1081.3112;;;18-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1081.4656;;;19-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1081.6462;;;20-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1081.8077;;;21-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1081.9772;;;22-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1082.1195;;;23-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1082.4219;;;25-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1082.5846;;;26-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1082.7165;;;27-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1082.8983;;;28-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1083.0485;;;29-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1083.1950;;;30-Aug-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1083.6481;;;02-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1083.7797;;;03-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1083.9508;;;04-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1084.1308;;;05-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1084.2984;;;06-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1084.5929;;;08-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1084.7612;;;09-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1084.9105;;;10-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1085.0744;;;11-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1085.2356;;;12-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1085.3571;;;13-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1085.6748;;;15-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1085.8259;;;16-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1085.9754;;;17-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1086.1287;;;18-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1086.2829;;;19-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1086.3838;;;20-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1086.6855;;;22-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1086.7830;;;23-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1086.9276;;;24-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1087.0587;;;25-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1087.2329;;;26-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1087.4195;;;27-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1087.7213;;;29-Sep-2019
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1087.9299;;;30-Sep-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1004.0625;;;01-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1004.2394;;;02-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1004.4246;;;03-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1004.5848;;;04-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1004.7774;;;05-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1005.0800;;;07-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1005.2302;;;08-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1005.3759;;;09-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1005.5439;;;10-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1005.6994;;;11-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1005.8581;;;12-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1006.1568;;;14-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1006.3164;;;15-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1006.5076;;;16-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1006.6942;;;17-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1006.8296;;;18-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1006.9849;;;19-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1007.2808;;;21-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1007.4286;;;22-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1007.5745;;;23-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1007.7332;;;24-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1007.8748;;;25-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1008.0337;;;26-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1008.3355;;;28-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1003.0000;;;29-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1003.5908;;;30-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1003.7662;;;31-Jul-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1003.9551;;;01-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1004.1180;;;02-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1004.4119;;;04-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1004.5490;;;05-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1004.7033;;;06-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1004.9949;;;07-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1005.2373;;;08-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1005.4314;;;09-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1005.8798;;;12-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1006.0937;;;13-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1006.1836;;;14-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1006.3362;;;15-Aug-2019
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend;INF879O01043;INF879O01050;1006.5081;;;16-Aug-2019
